name,ra,dec,diameter,mag,alias,minorDiameter,anglePA
PGC 23355,124.907500,21.114444,1.148,15.00,,0.603,56.0
PGC 23401,125.139583,-78.288333,1.148,15.00,,0.407,129.0
PGC 23574,126.067917,-14.501944,1.148,15.00,,0.162,56.0
PGC 23661,126.522917,21.668056,1.148,15.00,,0.178,5.0
PGC 23812,127.312083,55.522778,1.148,15.00,,0.525,4.0
PGC 23873,127.633333,-7.338333,1.148,15.00,,0.513,23.0
PGC 23911,127.857500,40.956389,1.148,15.00,,0.891,72.0
PGC 92239,127.899583,-57.942222,1.148,15.00,,0.126,143.0
PGC 23935,127.991250,19.211944,1.148,15.00,,0.537,146.0
PGC 24082,128.687917,52.715278,1.148,15.00,,0.389,78.0
PGC 152901,129.237083,-5.810833,1.148,15.00,,0.240,104.0
PGC 24236,129.391667,-16.932500,1.148,15.00,,0.537,76.0
PGC 24244,129.429583,20.504722,1.148,15.00,,0.589,0.0
PGC 90862,129.476250,-4.377500,1.148,15.00,,0.178,50.0
PGC 24341,129.832917,71.703611,1.148,15.00,,0.851,52.0
PGC 24355,129.937917,-23.458889,1.148,15.00,,0.813,56.0
PGC 181110,131.082917,-7.479444,1.148,15.00,,0.513,109.0
PGC 24544,131.093333,-23.215556,1.148,15.00,,0.324,41.0
PGC 24789,132.328750,-19.004167,1.148,15.00,,1.000,28.0
PGC 24787,132.346250,75.292500,1.148,15.00,,0.214,166.0
PGC 24796,132.363333,29.520000,1.148,15.00,,0.417,58.0
PGC 24848,132.646667,-61.278056,1.148,15.00,,0.977,108.0
PGC 25116,134.114583,-31.985000,1.148,15.00,,0.437,150.0
PGC 25131,134.178333,-20.558056,1.148,15.00,,0.776,140.0
PGC 25220,134.688750,39.509444,1.148,15.00,,1.023,0.0
PGC 25280,135.060000,3.177778,1.148,15.00,,1.047,0.0
PGC 25282,135.065000,40.296944,1.148,15.00,,0.708,121.0
PGC 25318,135.229583,31.993889,1.148,15.00,,0.158,66.0
PGC 25346,135.356250,-19.480278,1.148,15.00,,0.186,45.0
PGC 25486,136.180833,42.320278,1.148,15.00,,0.794,170.0
PGC 25693,137.096250,59.074167,1.148,15.00,,0.575,4.0
PGC 25827,137.442917,-23.008056,1.148,15.00,,0.813,69.0
PGC 25892,137.757500,13.413611,1.148,15.00,,0.316,80.0
PGC 26082,138.732083,46.903611,1.148,15.00,,0.427,140.0
PGC 26197,139.205833,27.489444,1.148,15.00,,0.389,165.0
PGC 26284,139.637500,74.319444,1.148,15.00,,0.525,28.0
PGC 26563,140.762500,44.554722,1.148,15.00,,0.372,5.0
PGC 26575,140.813333,34.734167,1.148,15.00,,0.871,70.0
PGC 26852,141.967083,32.653333,1.148,15.00,,0.363,116.0
PGC 26874,142.042500,-16.901667,1.148,15.00,,0.282,51.0
PGC 26895,142.156250,38.538611,1.148,15.00,,0.282,10.0
PGC 27083,143.080417,0.315833,1.148,15.00,,0.240,73.0
PGC 90927,143.270833,-16.061667,1.148,15.00,,0.174,74.0
PGC 27266,143.860000,29.813056,1.148,15.00,,0.513,139.0
PGC 27285,143.979167,48.146667,1.148,15.00,,0.331,35.0
PGC 27371,144.271667,13.893889,1.148,15.00,,0.245,130.0
PGC 27565,144.911667,-13.406667,1.148,15.00,,1.047,0.0
PGC 27808,145.819583,-9.745833,1.148,15.00,,0.933,96.0
PGC 27843,145.942083,36.179444,1.148,15.00,,0.794,132.0
PGC 27859,145.987917,42.672222,1.148,15.00,,0.490,65.0
PGC 28045,146.619167,45.752500,1.148,15.00,,1.122,0.0
PGC 28095,146.749583,21.729444,1.148,15.00,,1.096,0.0
PGC 28144,146.915833,-30.949167,1.148,15.00,,0.631,50.0
PGC 28269,147.461250,12.694722,1.148,15.00,,0.871,70.0
PGC 28328,147.651667,64.487778,1.148,15.00,,0.186,65.0
PGC 28581,148.664167,37.408333,1.148,15.00,,0.347,172.0
PGC 28632,148.892917,19.296111,1.148,15.00,,0.813,90.0
PGC 28638,148.922917,-6.363889,1.148,15.00,,0.331,180.0
PGC 181950,149.049167,-9.469167,1.148,15.00,,0.295,109.0
PGC 28726,149.247500,-34.717222,1.148,15.00,,0.437,34.0
PGC 28780,149.449167,15.125278,1.148,15.00,,0.977,153.0
PGC 28809,149.659167,1.057778,1.148,15.00,,0.263,106.0
PGC 28869,149.852500,-24.970833,1.148,15.00,,0.676,57.0
PGC 28950,150.137917,-19.662222,1.148,15.00,,0.933,20.0
PGC 29061,150.557083,13.696667,1.148,15.00,,0.851,162.0
PGC 29246,151.208750,-6.725000,1.148,15.00,,0.832,38.0
PGC 29257,151.275833,66.558611,1.148,15.00,,1.096,0.0
PGC 29401,151.749167,-64.365000,1.148,15.00,,1.122,0.0
PGC 29577,152.509167,-24.328333,1.148,15.00,,0.759,107.0
PGC 2792263,152.510417,-57.031667,1.148,15.00,,0.468,0.0
PGC 29604,152.566667,62.913611,1.148,15.00,,0.676,0.0
PGC 29680,152.863750,-25.299722,1.148,15.00,,0.407,118.0
PGC 885421,153.261667,-17.305833,1.148,15.00,,0.372,133.0
PGC 29778,153.333333,-35.982778,1.148,15.00,,0.708,113.0
PGC 29836,153.497500,-25.640000,1.148,15.00,,0.437,39.0
PGC 30100,154.607917,-33.721111,1.148,15.00,,1.000,0.0
PGC 30211,155.036667,-21.722222,1.148,15.00,,0.490,62.0
PGC 30247,155.180417,65.172222,1.148,15.00,,0.724,0.0
PGC 30346,155.512083,-36.974167,1.148,15.00,,0.155,139.0
PGC 30545,156.200417,-26.690833,1.148,15.00,,0.479,164.0
PGC 30871,157.269583,54.716389,1.148,15.00,,0.759,19.0
PGC 31330,158.748333,-28.077778,1.148,15.00,,0.490,156.0
PGC 31421,159.049167,-27.162222,1.148,15.00,,1.072,0.0
PGC 31470,159.147500,-7.112778,1.148,15.00,,0.282,46.0
PGC 31687,159.827083,14.848333,1.148,15.00,,0.240,172.0
PGC 31732,160.000000,-29.413056,1.148,15.00,,0.389,75.0
PGC 31811,160.262500,-17.509167,1.148,15.00,,0.933,35.0
PGC 31816,160.286250,-33.481667,1.148,15.00,,0.398,180.0
PGC 31834,160.315417,6.361667,1.148,15.00,,0.589,135.0
PGC 32052,161.140000,39.157500,1.148,15.00,,0.209,98.0
PGC 32191,161.686667,-25.244167,1.148,15.00,,0.741,124.0
PGC 32206,161.761250,26.543056,1.148,15.00,,0.676,94.0
PGC 32234,161.872917,7.250833,1.148,15.00,,0.955,154.0
PGC 32266,162.004583,43.186389,1.148,15.00,,0.851,160.0
PGC 32449,162.537083,5.327222,1.148,15.00,,0.363,112.0
PGC 182431,162.572917,-14.835833,1.148,15.00,,0.316,92.0
PGC 32604,163.011667,55.601389,1.148,15.00,,0.955,34.0
PGC 32846,163.955000,-9.860278,1.148,15.00,,0.832,83.0
PGC 32950,164.426667,37.654167,1.148,15.00,,0.871,142.0
PGC 33190,165.165417,9.876667,1.148,15.00,,0.427,0.0
PGC 33469,166.172083,-1.541944,1.148,15.00,,0.912,63.0
PGC 33549,166.474167,28.800278,1.148,15.00,,0.331,176.0
PGC 33659,166.813333,-11.238889,1.148,15.00,,0.417,150.0
PGC 33662,166.818750,6.302500,1.148,15.00,,0.676,170.0
PGC 33669,166.825833,28.528056,1.148,15.00,,1.000,3.0
PGC 33719,166.996250,35.462778,1.148,15.00,,0.676,5.0
PGC 34087,168.072083,-28.000278,1.148,15.00,,0.794,35.0
PGC 34225,168.532500,-14.705000,1.148,15.00,,0.398,171.0
PGC 34247,168.622500,22.490000,1.148,15.00,,0.138,125.0
PGC 34373,169.034583,11.048056,1.148,15.00,,0.661,20.0
PGC 34681,170.002500,36.101111,1.148,15.00,,0.490,150.0
PGC 1039367,170.152500,-5.878056,1.148,15.00,,0.204,54.0
PGC 34954,170.797500,29.598611,1.148,15.00,,0.288,140.0
PGC 35014,171.023750,45.811389,1.148,15.00,,0.832,4.0
PGC 35225,171.796667,8.731944,1.148,15.00,,0.490,70.0
PGC 35359,172.248333,-22.483056,1.148,15.00,,0.871,104.0
PGC 35379,172.304583,19.772500,1.148,15.00,,0.550,46.0
PGC 91121,172.343750,61.976389,1.148,15.00,,0.148,94.0
PGC 1009187,172.633333,-8.042222,1.148,15.00,,0.776,93.0
PGC 170153,172.941250,-9.672778,1.148,15.00,,0.977,111.0
PGC 35634,173.205417,39.085278,1.148,15.00,,1.023,166.0
PGC 35663,173.291667,-50.769167,1.148,15.00,,0.240,139.0
PGC 35684,173.371250,49.236667,1.148,15.00,,0.646,133.0
PGC 35813,173.820833,56.796389,1.148,15.00,,0.794,0.0
PGC 36174,174.969583,8.875000,1.148,15.00,,0.562,178.0
PGC 36207,175.078750,-42.224167,1.148,15.00,,1.072,0.0
PGC 881146,175.344167,-17.566389,1.148,15.00,,0.380,64.0
PGC 36455,175.915000,33.417500,1.148,15.00,,0.550,100.0
PGC 36670,176.442083,19.773889,1.148,15.00,,1.072,0.0
PGC 36829,177.010000,-18.774722,1.148,15.00,,1.148,0.0
PGC 36843,177.055833,-29.964444,1.148,15.00,,0.295,147.0
PGC 36958,177.439583,-37.916944,1.148,15.00,,0.251,35.0
PGC 37215,178.159167,-5.208333,1.148,15.00,,0.708,0.0
PGC 37295,178.424167,-72.880833,1.148,15.00,,1.000,170.0
PGC 37477,178.824583,23.404722,1.148,15.00,,0.427,174.0
PGC 37421,178.852083,33.126111,1.148,15.00,,0.389,80.0
PGC 37467,178.950000,29.940833,1.148,15.00,,0.224,41.0
PGC 37704,179.685833,28.289444,1.148,15.00,,0.692,93.0
PGC 37727,179.742500,-19.028056,1.148,15.00,,0.550,7.0
PGC 3081950,180.536250,-31.952778,1.148,15.00,,0.794,75.0
PGC 38208,181.125000,-54.093333,1.148,15.00,,0.537,43.0
PGC 38213,181.141667,1.801667,1.148,15.00,,0.479,163.0
PGC 38251,181.220417,54.231667,1.148,15.00,,0.479,134.0
PGC 38290,181.372500,20.246667,1.148,15.00,,0.955,85.0
PGC 38311,181.419583,1.575000,1.148,15.00,,0.269,96.0
PGC 38359,181.497917,2.498056,1.148,15.00,,0.324,66.0
PGC 91173,181.600833,-7.824722,1.148,15.00,,0.166,146.0
PGC 38534,182.060833,-15.717778,1.148,15.00,,0.832,18.0
PGC 38595,182.261250,-51.993611,1.148,15.00,,0.468,65.0
PGC 38692,182.507917,14.366111,1.148,15.00,,0.617,142.0
PGC 38753,182.664167,-34.057500,1.148,15.00,,0.871,155.0
PGC 38951,183.234583,52.264167,1.148,15.00,,0.389,165.0
PGC 39245,183.968750,0.400278,1.148,15.00,,0.631,157.0
PGC 39261,183.997083,27.442222,1.148,15.00,,0.372,108.0
PGC 39289,184.058750,28.762500,1.148,15.00,,0.263,10.0
PGC 39318,184.121250,14.011944,1.148,15.00,,0.550,128.0
PGC 39358,184.218333,14.515278,1.148,15.00,,0.380,97.0
PGC 39379,184.267500,-39.051389,1.148,15.00,,0.851,130.0
PGC 39388,184.287500,3.682778,1.148,15.00,,1.096,0.0
PGC 39601,184.739167,6.185000,1.148,15.00,,0.398,34.0
PGC 39799,185.089167,0.367500,1.148,15.00,,0.309,44.0
PGC 39937,185.357917,82.674444,1.148,15.00,,0.389,180.0
PGC 40012,185.487500,-43.335278,1.148,15.00,,0.631,31.0
PGC 40167,185.758333,-13.223611,1.148,15.00,,0.501,63.0
PGC 166137,186.368750,28.482222,1.148,15.00,,0.389,0.0
PGC 40612,186.484583,30.843333,1.148,15.00,,0.525,102.0
PGC 157753,186.484583,-3.976389,1.148,15.00,,0.295,117.0
PGC 41009,187.101250,-37.836389,1.148,15.00,,0.490,22.0
PGC 41100,187.246667,28.861667,1.148,15.00,,0.204,0.0
PGC 41422,187.818333,-37.551667,1.148,15.00,,0.302,143.0
PGC 2670273,187.975833,64.652222,1.148,15.00,,0.661,118.0
PGC 41506,187.978750,-46.134167,1.148,15.00,,0.525,152.0
PGC 41745,188.451250,-35.115278,1.148,15.00,,0.977,51.0
PGC 42007,189.000833,54.220556,1.148,15.00,,0.813,80.0
PGC 42437,190.066667,-9.299167,1.148,15.00,,0.759,10.0
PGC 42475,190.210000,73.718889,1.148,15.00,,0.191,165.0
PGC 2195602,190.552917,42.273056,1.148,15.00,,0.457,137.0
PGC 42661,190.569167,-5.790833,1.148,15.00,,0.724,19.0
PGC 42858,190.987917,40.729722,1.148,15.00,,0.195,144.0
PGC 170199,191.080417,-7.200000,1.148,15.00,,0.676,134.0
PGC 42902,191.106250,3.525000,1.148,15.00,,0.603,141.0
PGC 42963,191.238750,-0.043333,1.148,15.00,,0.832,12.0
PGC 43151,191.832500,-9.497778,1.148,15.00,,0.891,0.0
PGC 43174,191.925000,26.981944,1.148,15.00,,0.316,64.0
PGC 43354,192.359583,-41.489722,1.148,15.00,,0.708,170.0
PGC 43362,192.387083,-41.900556,1.148,15.00,,0.977,98.0
PGC 43461,192.631667,-22.201389,1.148,15.00,,0.191,85.0
PGC 43479,192.678333,-41.430556,1.148,15.00,,0.724,80.0
PGC 43487,192.715833,-14.491944,1.148,15.00,,0.851,148.0
PGC 43504,192.748333,47.671389,1.148,15.00,,0.724,171.0
PGC 43552,192.870000,-21.913056,1.148,15.00,,0.170,62.0
PGC 43636,193.056250,-9.496389,1.148,15.00,,0.661,10.0
PGC 91236,193.600000,-10.211944,1.148,15.00,,0.204,0.0
PGC 43947,193.680417,-28.571389,1.148,15.00,,0.363,24.0
PGC 43981,193.729583,27.413333,1.148,15.00,,0.851,32.0
PGC 44013,193.775833,55.149167,1.148,15.00,,0.912,143.0
PGC 170218,193.837917,-13.223333,1.148,15.00,,0.708,79.0
PGC 44028,193.846250,-44.813889,1.148,15.00,,0.933,180.0
PGC 44032,193.853750,52.267778,1.148,15.00,,0.933,67.0
PGC 44088,193.959583,-49.897222,1.148,15.00,,1.148,0.0
PGC 44125,194.082917,10.188611,1.148,15.00,,0.631,162.0
PGC 44219,194.232917,84.102500,1.148,15.00,,0.457,0.0
PGC 44218,194.240833,-22.831944,1.148,15.00,,0.933,17.0
PGC 908309,194.345417,-15.648611,1.148,15.00,,0.372,133.0
PGC 44436,194.575833,-33.228056,1.148,15.00,,0.389,132.0
PGC 509118,194.704583,-46.908889,1.148,15.00,,0.355,26.0
PGC 183482,194.778750,-25.013056,1.148,15.00,,0.263,99.0
PGC 44588,194.847083,-49.621389,1.148,15.00,,0.550,172.0
PGC 44702,195.022083,-34.433333,1.148,15.00,,0.832,20.0
PGC 44795,195.164167,29.019722,1.148,15.00,,0.575,56.0
PGC 44974,195.549167,-30.438333,1.148,15.00,,0.933,127.0
PGC 45102,195.885000,-32.868056,1.148,15.00,,0.794,163.0
PGC 45192,196.125000,-44.987778,1.148,15.00,,0.389,93.0
PGC 45200,196.130000,-30.167778,1.148,15.00,,0.933,60.0
PGC 45235,196.251667,-47.236111,1.148,15.00,,1.023,26.0
PGC 45355,196.554583,-30.160556,1.148,15.00,,0.661,150.0
PGC 899455,196.829583,-16.335556,1.148,15.00,,0.372,144.0
PGC 45480,196.911667,-0.942222,1.148,15.00,,0.977,104.0
PGC 45522,197.050417,41.676111,1.148,15.00,,0.851,135.0
PGC 45653,197.442500,-4.176389,1.148,15.00,,0.457,90.0
PGC 45665,197.461667,-30.515000,1.148,15.00,,0.427,135.0
PGC 45703,197.598750,-21.684444,1.148,15.00,,0.537,160.0
PGC 45844,198.035833,2.989444,1.148,15.00,,0.309,32.0
PGC 45893,198.205417,-33.683056,1.148,15.00,,0.295,122.0
PGC 45897,198.245417,41.786389,1.148,15.00,,1.023,0.0
PGC 45924,198.301667,-16.130556,1.148,15.00,,0.562,64.0
PGC 45957,198.388333,-46.213056,1.148,15.00,,0.302,59.0
PGC 46038,198.617917,-39.752778,1.148,15.00,,0.513,172.0
PGC 46059,198.690833,-37.175278,1.148,15.00,,0.759,66.0
PGC 46077,198.753750,12.725000,1.148,15.00,,0.224,37.0
PGC 46159,198.973750,25.435000,1.148,15.00,,0.355,27.0
PGC 46250,199.256667,6.356944,1.148,15.00,,0.933,110.0
PGC 46302,199.437917,27.569722,1.148,15.00,,0.513,0.0
PGC 822671,199.487083,-21.865000,1.148,15.00,,0.282,10.0
PGC 46336,199.542083,-1.243889,1.148,15.00,,1.023,0.0
PGC 46363,199.623750,-31.631667,1.148,15.00,,1.000,114.0
PGC 46523,200.070417,-14.812778,1.148,15.00,,0.457,57.0
PGC 92399,200.164167,-26.665833,1.148,15.00,,0.174,74.0
PGC 46647,200.418750,31.350833,1.148,15.00,,0.631,11.0
PGC 46678,200.497083,26.734167,1.148,15.00,,0.324,0.0
PGC 46754,200.751667,13.950833,1.148,15.00,,0.631,99.0
PGC 46759,200.755000,-35.776667,1.148,15.00,,0.759,95.0
PGC 46767,200.793333,43.086667,1.148,15.00,,1.023,0.0
PGC 158856,200.904583,-17.052500,1.148,15.00,,0.316,73.0
PGC 46800,200.914167,-19.038611,1.148,15.00,,0.309,65.0
PGC 46840,201.040417,-17.902222,1.148,15.00,,0.126,122.0
PGC 46866,201.113333,-10.210000,1.148,15.00,,0.759,45.0
PGC 46919,201.255000,36.399444,1.148,15.00,,0.891,140.0
PGC 47044,201.619583,-19.669444,1.148,15.00,,0.617,76.0
PGC 47111,201.761667,-26.988056,1.148,15.00,,0.933,114.0
PGC 47138,201.852917,-11.809167,1.148,15.00,,0.832,20.0
PGC 47195,201.980417,-24.498889,1.148,15.00,,0.851,69.0
PGC 3075214,201.995417,-54.969167,1.148,15.00,,0.355,0.0
PGC 47256,202.123750,-20.936111,1.148,15.00,,0.741,53.0
PGC 47392,202.448333,-28.006389,1.148,15.00,,0.832,129.0
PGC 47481,202.655000,-20.928889,1.148,15.00,,0.240,100.0
PGC 47567,202.947083,-36.045278,1.148,15.00,,0.186,135.0
PGC 47629,203.108750,-52.058889,1.148,15.00,,0.257,78.0
PGC 47688,203.222083,-24.206111,1.148,15.00,,0.851,91.0
